file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1400_3.soap,10001,7009910,1,1000009999,spaghetti,746,4081,0,0
girgs/girg1400_3.soap,10001,7009910,1,1000009999,yosupo,627,8072,0,1
girgs/girg1400_3.soap,10001,7009910,1,1000009999,matrix,531,972,0,24
girgs/girg0200_6.soap,10001,1011125,1,1000010632,pq,24,137,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,treap,99,791,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,hollow,20,697,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,set,130,391,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,gabow,18,130,0,1
girgs/girg0200_6.soap,10001,1011125,1,1000010632,lemon,19,384,1,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,atofigh,11,732,0,13
girgs/girg0200_6.soap,10001,1011125,1,1000010632,felerius,48,124,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,spaghetti,74,368,0,0
girgs/girg0200_6.soap,10001,1011125,1,1000010632,yosupo,88,941,0,1
girgs/girg0200_6.soap,10001,1011125,1,1000010632,matrix,383,986,0,24
girgs/girg1900_0.soap,10001,9507928,1,1000009999,pq,277,1903,0,2
girgs/girg1900_0.soap,10001,9507928,1,1000009999,treap,1237,9390,0,1
girgs/girg1900_0.soap,10001,9507928,1,1000009999,hollow,182,9204,0,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,set,2910,5353,0,10
girgs/girg1900_0.soap,10001,9507928,1,1000009999,gabow,177,1480,0,2
girgs/girg1900_0.soap,10001,9507928,1,1000009999,lemon,248,1425,14,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,atofigh,147,3046,0,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,felerius,1324,2905,0,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,spaghetti,1100,5873,0,0
girgs/girg1900_0.soap,10001,9507928,1,1000009999,yosupo,860,11103,0,1
girgs/girg1900_0.soap,10001,9507928,1,1000009999,matrix,584,1012,0,24
girgs/girg2000_1.soap,10001,10005623,1,1000009999,pq,282,2004,0,5
girgs/girg2000_1.soap,10001,10005623,1,1000009999,treap,1309,9945,0,1
girgs/girg2000_1.soap,10001,10005623,1,1000009999,hollow,193,9723,0,1
girgs/girg2000_1.soap,10001,10005623,1,1000009999,set,3082,5434,0,10
girgs/girg2000_1.soap,10001,10005623,1,1000009999,gabow,180,1611,0,3
girgs/girg2000_1.soap,10001,10005623,1,1000009999,lemon,245,1488,16,0
girgs/girg2000_1.soap,10001,10005623,1,1000009999,atofigh,143,3175,0,0
girgs/girg2000_1.soap,10001,10005623,1,1000009999,felerius,1403,3064,0,0
girgs/girg2000_1.soap,10001,10005623,1,1000009999,spaghetti,1144,6301,0,0
girgs/girg2000_1.soap,10001,10005623,1,1000009999,yosupo,879,11569,0,1
girgs/girg2000_1.soap,10001,10005623,1,1000009999,matrix,576,990,0,23
girgs/girg1600_0.soap,10001,8006531,1,1000009999,pq,221,1573,0,1
girgs/girg1600_0.soap,10001,8006531,1,1000009999,treap,998,7737,0,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,hollow,156,7596,0,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,set,2180,4369,0,8
girgs/girg1600_0.soap,10001,8006531,1,1000009999,gabow,123,1216,0,2
girgs/girg1600_0.soap,10001,8006531,1,1000009999,lemon,161,1231,14,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,atofigh,95,2564,0,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,felerius,917,2406,0,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,spaghetti,846,4682,0,0
girgs/girg1600_0.soap,10001,8006531,1,1000009999,yosupo,705,9188,0,1
girgs/girg1600_0.soap,10001,8006531,1,1000009999,matrix,542,994,0,23
girgs/girg1100_8.soap,10001,5512817,1,1000009999,pq,138,1062,0,3
girgs/girg1100_8.soap,10001,5512817,1,1000009999,treap,666,5278,0,0
